image,super_class,sub_class
Released_Data_NNDL_2025/train_images/train_images/5606.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/1721.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/4339.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3433.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/1042.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/2855.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/4164.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/1677.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/2259.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/1668.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3467.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3746.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/800.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/1938.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/4072.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/455.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/636.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/4821.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3698.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3717.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3747.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/2451.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/2263.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/339.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/5358.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/2735.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/5749.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/987.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/2523.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/4156.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/4202.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/360.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3911.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/1023.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/4771.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/5497.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3301.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/4481.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/476.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/608.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/445.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3429.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/1329.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/2819.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/2000.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/4668.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/5370.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3230.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/2508.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/612.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/5591.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3134.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/2960.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3354.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/2620.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/3059.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/1881.jpg,reptile,"European fire salamander, Salamandra salamandra"
Released_Data_NNDL_2025/train_images/train_images/5665.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/5548.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/546.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/2142.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/1342.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/4757.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/2546.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/3004.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/1659.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/4678.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/5320.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/1742.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/6066.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/465.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/1227.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/3008.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/615.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/523.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/3172.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/876.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/557.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/20.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/71.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/5223.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/1348.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/4899.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/235.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/1978.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/5878.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/1909.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/5742.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/5929.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/2978.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/575.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/4384.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/1514.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/6226.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/3267.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/6182.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/5174.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/4209.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/3334.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/5588.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/3439.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/1903.jpg,bird,cock
Released_Data_NNDL_2025/train_images/train_images/934.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/2232.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/2140.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/4326.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/2248.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/2678.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/1343.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/1970.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/1828.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/1736.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/1096.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/4027.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/3611.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/3446.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/5522.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/3097.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/4061.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/1184.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/4606.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/366.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/1876.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/1534.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/4933.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/1635.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/4653.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/582.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/3357.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/5628.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/835.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/2510.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/3133.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/1228.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/6098.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/136.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/5113.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/1012.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/2022.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/2902.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/4694.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/2872.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/5739.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/3050.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/4178.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/2215.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/614.jpg,dog,Australian terrier
Released_Data_NNDL_2025/train_images/train_images/991.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/4533.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/1550.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/1368.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/1392.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/1014.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/111.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/754.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/881.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/2380.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/3937.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/3030.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/1815.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/1933.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/5195.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/1497.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/1006.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/3000.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/899.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/5776.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/3833.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/2816.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/804.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/5070.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/3367.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/1206.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/637.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/2822.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/293.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/4106.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/4514.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/1710.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/4501.jpg,dog,"Pekinese, Pekingese, Peke"
Released_Data_NNDL_2025/train_images/train_images/1158.jpg,dog,"Pekinese, Pekingese, Peke"
